TransactionID,OrderDate,CustomerID,ProductID,RegionID,TeamID,Quantity,Revenue,Cost,Profit,TargetRevenue,ProcessingDays,Status,CompletionFlag,SatisfactionScore
T10548,2025-04-10,C078,P013,R10,T01,3,2372.42,1556.46,815.96,2244.97,28,Completed,Yes,3.0
T10549,2024-10-18,C205,P009,R17,T03,4,2159.71,1796.65,363.06,2306.52,1,Cancelled,No,
T10550,2024-11-02,C197,P032,R02,T04,5,5149.34,3486.45,1662.89,4842.95,15,Delayed,Yes,1.0
T10551,2025-09-09,C120,P029,R01,T05,1,1012.6,764.61,247.99,1275.35,7,Completed,Yes,5.0
T10552,2024-05-07,C080,P005,R06,T02,8,15316.72,9750.63,5566.09,15211.06,4,Completed,Yes,4.0
T10553,2024-07-24,C012,P011,R02,T04,8,9205.04,7049.77,2155.27,10593.07,4,Completed,Yes,4.0
T10554,2024-12-01,C159,P015,R05,T02,2,1073.29,740.63,332.66,1254.48,7,Completed,Yes,4.0
T10555,2025-04-08,C143,P003,R07,T06,3,3256.98,2508.57,748.41,2600.35,6,In Progress,No,
T10556,2024-09-03,C082,P002,R07,T04,6,8386.28,5617.81,2768.47,9215.97,8,Completed,Yes,
T10557,2024-08-27,C099,P029,R15,T07,1,1279.32,859.57,419.75,1307.89,2,Completed,Yes,
T10558,2024-06-04,C015,P016,R05,T02,2,3648.39,2547.92,1100.47,3462.37,5,Completed,Yes,4.0
T10559,2025-04-20,C095,P027,R02,T06,2,2187.74,1383.15,804.59,2204.53,5,Completed,Yes,4.0
T10560,2025-10-29,C067,P014,R04,T01,2,433.33,280.1,153.23,465.23,4,Completed,Yes,4.0
T10561,2025-04-26,C055,P010,R17,T04,1,1230.93,859.78,371.15,998.97,6,Completed,Yes,
T10562,2024-07-21,C143,P032,R03,T07,4,4082.28,3165.2,917.08,3902.09,7,Completed,Yes,3.0
T10563,2024-04-30,C108,P007,R14,T03,5,5032.52,4094.6,937.92,4626.03,3,Completed,Yes,4.0
T10564,2024-12-03,C001,P005,R12,T02,8,16937.07,10544.64,6392.43,15051.68,8,Completed,Yes,
T10565,2024-09-04,C047,P012,R17,T02,6,8437.57,6813.6,1623.97,8910.73,5,Completed,Yes,4.0
T10566,2025-01-28,C063,P022,R12,T03,8,13152.5,8571.95,4580.55,14087.18,1,Completed,Yes,5.0
T10567,2024-08-14,C071,P016,R06,T01,3,4198.29,2852.19,1346.1,5072.05,8,Completed,Yes,4.0
T10568,2024-08-13,C091,P019,R03,T06,4,6823.82,4638.31,2185.51,6684.87,1,Cancelled,No,
T10569,2025-11-24,C166,P010,R09,T04,5,5478.19,3476.17,2002.02,5701.66,3,Completed,Yes,4.0
T10570,2024-03-27,C171,P031,R01,T05,8,4970.07,3355.87,1614.2,3965.58,4,Completed,Yes,3.0
T10571,2025-04-24,C159,P010,R05,T03,2,2077.61,1651.91,425.7,1976.22,4,Completed,Yes,4.0
T10572,2024-10-09,C015,P031,R15,T05,2,755.44,564.18,191.26,928.34,4,Completed,Yes,3.0
T10573,2025-01-23,C168,P012,R13,T03,5,7477.91,4832.68,2645.23,7192.16,5,Completed,Yes,4.0
T10574,2024-07-17,C038,P028,R14,T04,4,5736.28,4808.43,927.85,5915.84,8,Delayed,Yes,2.0
T10575,2025-08-17,C108,P030,R12,T04,3,2223.76,1467.84,755.92,,7,Completed,Yes,3.0
T10576,2024-08-27,C105,P020,R05,T02,5,666.61,519.07,147.54,931.89,8,Delayed,Yes,3.0
T10577,2025-01-02,C193,P007,R02,T02,2,2272.76,1725.8,546.96,1998.66,4,Completed,Yes,5.0
T10578,2024-04-16,C080,P010,R06,T05,4,4833.24,3378.87,1454.37,4541.16,5,In Progress,No,
T10579,2025-12-30,C166,P003,R14,T07,1,942.81,712.02,230.79,928.32,2,Completed,Yes,
T10580,2024-07-12,C193,P025,R18,T03,4,6066.31,4491.62,1574.69,6582.23,3,Completed,Yes,4.0
T10581,2024-12-11,C030,P011,R03,T03,3,4548.24,3564.11,984.13,4105.41,0,Cancelled,No,
T10582,2024-05-19,C113,P012,R04,T04,5,7815.5,5760.63,2054.87,7641.67,2,Completed,Yes,4.0
T10583,2024-12-02,C108,P017,R09,T06,4,2200.03,1556.66,643.37,2083.44,5,In Progress,No,
T10584,2024-10-06,C206,P012,R01,T04,6,8738.74,5897.34,2841.4,9318.5,7,Completed,Yes,5.0
T10585,2025-03-15,C109,P031,R11,T04,3,1791.25,1387.88,403.37,1348.26,4,Completed,Yes,4.0
T10586,2025-09-30,C156,P010,R10,T04,6,5517.26,3930.88,1586.38,5965.81,5,Completed,Yes,3.0
T10587,2024-03-26,C217,P002,R12,T07,8,11353.04,9296.8,2056.24,11978.31,12,Delayed,Yes,3.0
T10588,2025-03-14,C030,P005,R14,T03,2,3598.65,2825.9,772.75,3358.02,15,Delayed,Yes,2.0
T10589,2024-09-14,C040,P029,R09,T05,4,5146.58,3611.14,1535.44,5208.58,4,Completed,Yes,4.0
T10590,2024-07-29,C152,P007,R19,T04,3,2418.45,1762.04,656.41,3021.33,5,In Progress,No,
T10591,2024-04-04,C198,P025,R17,T01,4,6822.76,5583.35,1239.41,6247.11,5,Completed,Yes,3.0
T10592,2024-02-16,C001,P008,R02,T04,3,823.71,677.84,145.87,,28,Delayed,Yes,3.0
T10593,2025-05-13,C016,P016,R17,T05,2,3780.46,2601.29,1179.17,3093.48,3,Completed,Yes,4.0
T10594,2024-11-13,C053,P010,R18,T04,3,2727.52,2248.21,479.31,3084.1,5,Completed,Yes,5.0
T10595,2025-03-13,C134,P015,R03,T04,5,3017.66,1957.21,1060.45,3215.14,20,Delayed,Yes,1.0
T10596,2025-05-27,C052,P016,R08,T05,2,3159.48,2137.29,1022.19,3540.16,7,Completed,Yes,
T10597,2025-11-24,C082,P010,R19,T02,1,902.55,706.55,196.0,965.3,7,Delayed,Yes,2.0
T10598,2025-11-30,C118,P008,R03,T06,2,535.51,373.9,161.61,548.42,1,Completed,Yes,4.0
T10599,2025-12-27,C056,P004,R01,T01,3,4496.43,3393.18,1103.25,4314.86,3,Completed,Yes,4.0
T10600,2024-02-02,C003,P032,R18,T07,5,5541.57,4314.35,1227.22,5251.21,3,Completed,Yes,5.0
T10601,2025-05-24,C003,P016,R06,T02,2,4156.75,3375.91,780.84,3484.54,3,Completed,Yes,4.0
T10602,2024-04-26,C218,P011,R01,T03,3,4964.16,3720.47,1243.69,4000.07,0,Cancelled,No,
T10603,2025-04-29,C111,P020,R03,T05,2,384.63,254.92,129.71,334.33,3,Completed,Yes,
T10604,2025-03-30,C088,P025,R12,T01,6,11128.38,7021.64,4106.74,10243.78,0,Cancelled,No,
T10605,2025-03-21,C071,P003,R12,T05,4,4335.84,,1474.21,3656.29,4,Completed,Yes,5.0
T10606,2024-12-03,C177,P009,R04,T07,4,2302.22,1827.94,474.28,2517.73,1,Cancelled,No,
T10607,2025-01-29,C031,P018,R10,T04,8,7582.07,4899.37,2682.7,7289.5,4,In Progress,No,
T10608,2024-06-22,C129,P005,R13,T04,2,4072.6,2829.77,1242.83,3593.4,3,Completed,Yes,5.0
T10609,2024-08-27,C197,P028,R13,T06,10,12709.68,10260.6,2449.08,14055.4,5,Completed,Yes,5.0
T10610,2025-05-01,C029,P005,R14,T07,1,1950.3,1600.87,349.43,1783.95,7,Completed,Yes,3.0
T10611,2024-09-26,C066,P006,R02,T03,6,6443.95,4896.75,1547.2,6850.49,7,Completed,Yes,3.0
T10612,2025-12-28,C020,P011,R07,T02,1,1378.8,1027.71,351.09,1314.38,1,Completed,Yes,4.0
T10613,2025-03-06,C059,P022,R09,T06,1,2021.89,1334.63,687.26,1760.77,3,Cancelled,No,
T10614,2025-04-22,C051,P004,R14,T06,8,12541.91,10468.37,2073.54,11973.56,4,In Progress,No,
T10615,2024-04-15,C024,P031,R06,T06,3,1429.37,1038.24,391.13,1500.55,3,Completed,Yes,
T10616,2025-05-05,C171,P031,R10,T07,3,1394.16,883.61,510.55,1542.33,28,Delayed,Yes,3.0
T10617,2025-09-07,C121,P029,R18,T07,4,4394.14,3173.04,1221.1,5905.99,2,Cancelled,No,
T10618,2025-06-29,C209,P025,R03,T06,3,5719.95,3993.96,1725.99,5003.32,1,Completed,Yes,5.0
T10619,2025-03-29,C066,P007,R13,T07,1,1283.87,981.27,302.6,970.55,5,In Progress,No,
T10620,2025-12-25,C064,P020,R07,T05,2,347.87,241.66,106.21,350.82,12,Delayed,Yes,4.0
T10621,2025-11-07,C193,P009,R02,T02,5,2544.25,1876.92,667.33,3182.33,4,Completed,Yes,5.0
T10622,2025-04-13,C178,P028,R02,T05,6,11238.24,7340.23,3898.01,8964.41,6,Completed,Yes,4.0
T10623,2025-07-24,C071,P008,R08,T07,5,1287.84,952.37,335.47,1256.24,4,In Progress,No,
T10624,2024-03-18,C066,P002,R02,T02,1,1701.83,1395.86,305.97,1409.93,10,Delayed,Yes,4.0
T10625,2024-08-01,C171,P029,R09,T01,6,8089.95,6065.69,2024.26,7733.95,4,Completed,Yes,4.0
T10626,2024-09-04,C015,P001,R11,T06,3,669.6,488.55,181.05,743.35,4,In Progress,No,
T10627,2025-02-22,C220,P007,R08,T01,1,963.65,681.4,282.25,973.75,3,Completed,Yes,4.0
T10628,2024-08-30,C214,P014,R01,T01,2,465.45,388.04,77.41,507.45,5,In Progress,No,
T10629,2025-06-01,C024,P005,R18,T06,2,4012.75,3227.01,785.74,3449.99,8,Completed,Yes,5.0
T10630,2024-11-23,C004,P006,R17,T03,4,3374.0,2800.03,573.97,4179.82,3,In Progress,No,
T10631,2025-06-29,C178,P017,R15,T03,8,4214.86,3443.45,771.41,4065.77,8,Delayed,Yes,2.0
T10632,2025-12-31,C090,P030,R18,T06,2,2098.01,1346.85,751.16,1939.48,4,Completed,Yes,5.0
T10633,2024-04-17,C147,P015,R10,T03,3,2159.98,1456.74,703.24,1749.11,4,Completed,Yes,
T10634,2024-02-08,C088,P002,R11,T06,4,5924.12,4637.85,1286.27,5986.32,2,Completed,Yes,4.0
T10635,2025-07-16,C070,P027,R04,T07,10,10006.05,6714.42,3291.63,10380.78,6,Completed,Yes,5.0
T10636,2025-02-10,C028,P032,R10,T02,5,5125.55,3833.81,1291.74,4512.81,3,Completed,Yes,4.0
T10637,2024-09-11,C155,P029,R04,T03,3,3093.9,2267.82,826.08,,2,Completed,Yes,4.0
T10638,2025-03-28,C034,P030,R08,T01,5,5747.96,3853.35,1894.61,4865.22,6,Completed,Yes,4.0
T10639,2024-03-16,C094,P021,R06,T05,3,3818.67,2802.7,1015.97,3966.33,7,Completed,Yes,4.0
T10640,2024-12-23,C115,P029,R12,T01,4,5806.83,4288.58,1518.25,5363.13,7,Completed,Yes,4.0
T10641,2024-05-03,C148,P018,R07,T07,2,2112.16,1370.08,742.08,1889.0,6,Completed,Yes,
T10642,2024-06-03,C165,P016,R11,T02,8,14534.35,9833.14,4701.21,13693.44,12,Delayed,Yes,3.0
T10643,2024-02-03,C190,P030,R18,T01,10,9986.65,6306.55,3680.1,8666.02,28,Delayed,Yes,3.0
T10644,2025-02-21,C202,P005,R01,T07,4,9418.83,7303.16,2115.67,7531.4,4,Completed,Yes,4.0
T10645,2024-05-13,C140,P015,R16,T06,6,4062.81,3241.25,821.56,4206.65,2,Cancelled,No,
T10646,2024-08-13,C139,P020,R18,T01,2,318.81,266.52,52.29,346.5,28,Delayed,Yes,3.0
T10647,2025-06-11,C075,P015,R13,T05,2,1331.02,944.49,386.53,1170.29,5,Completed,Yes,5.0
T10648,2025-04-23,C133,P028,R16,T01,4,5836.73,4732.56,1104.17,5814.48,3,Cancelled,No,
T10649,2024-05-05,C159,P004,R07,T01,6,9817.8,7000.87,2816.93,8272.26,6,Completed,Yes,4.0
T10650,2024-04-02,C127,P005,R09,T02,2,3784.56,3113.17,671.39,4067.25,6,Completed,Yes,
T10651,2024-09-13,C016,P018,R08,T04,6,5173.55,3904.0,1269.55,5450.48,6,Completed,Yes,
T10652,2025-01-06,C115,P008,R05,T02,1,248.89,175.2,73.69,255.73,20,Delayed,Yes,3.0
T10653,2024-07-08,C208,P002,R03,T04,3,4589.18,3480.17,1109.01,4387.44,7,Completed,Yes,
T10654,2024-06-12,C122,P021,R13,T06,6,5951.22,4887.93,1063.29,6224.29,6,In Progress,No,
T10655,2024-03-30,C151,P011,R15,T07,4,5726.12,3762.34,1963.78,5412.0,4,Completed,Yes,4.0
T10656,2024-05-19,C086,P019,R02,T06,2,4205.5,2981.56,1223.94,3752.66,6,Completed,Yes,5.0
T10657,2024-12-02,C162,P027,R12,T01,4,4296.34,3529.5,766.84,4177.96,0,Cancelled,No,
T10658,2025-12-29,C018,P025,R01,T03,2,3380.52,2755.01,625.51,3912.98,8,Delayed,Yes,2.0
T10659,2025-07-23,C075,P026,R02,T05,4,1504.98,952.22,552.76,1615.1,3,Completed,Yes,
T10660,2025-04-02,C019,P016,R17,T02,5,9837.94,8076.63,1761.31,8491.95,10,Delayed,Yes,1.0
T10661,2024-02-07,C151,P009,R14,T02,1,610.81,398.95,211.86,543.77,4,Completed,Yes,5.0
T10662,2025-09-04,C033,P032,R10,T03,2,1496.89,1233.6,263.29,2146.03,3,Completed,Yes,5.0
T10663,2024-11-16,C097,P022,R14,T02,1,1871.16,1416.63,454.53,,2,Completed,Yes,4.0
T10664,2024-09-10,C111,P031,R05,T07,2,927.55,645.52,282.03,897.08,3,Completed,Yes,5.0
T10665,2024-06-03,C011,P016,R04,T03,10,17525.69,13014.42,4511.27,17294.93,6,Completed,Yes,5.0
T10666,2024-12-11,C135,P020,R10,T01,10,1766.66,1131.12,635.54,1726.27,5,Completed,Yes,
T10667,2025-04-28,C042,P006,R16,T03,3,3583.65,2846.22,737.43,3271.43,7,Completed,Yes,4.0
T10668,2025-04-01,C116,P001,R15,T06,6,1893.9,1418.16,475.74,1581.41,2,Completed,Yes,5.0
T10669,2024-06-20,C019,P025,R11,T02,4,5708.68,4019.11,1689.57,6317.06,5,Completed,Yes,4.0
T10670,2024-02-14,C158,P015,R10,T01,4,2904.5,1814.16,1090.34,2623.66,10,Delayed,Yes,3.0
T10671,2024-11-17,C161,P004,R01,T03,2,3074.53,2484.39,590.14,2792.5,5,Completed,Yes,5.0
T10672,2025-10-18,C043,P016,R01,T03,5,7529.47,5511.32,2018.15,8532.32,5,Completed,Yes,
T10673,2025-08-04,C146,P032,R09,T06,6,5785.46,4072.18,1713.28,5697.76,2,Completed,Yes,4.0
T10674,2025-01-09,C001,P002,R01,T07,2,3490.28,2619.94,870.34,2838.94,4,Completed,Yes,5.0
T10675,2025-06-11,C170,P025,R09,T01,10,18925.13,13101.12,5824.01,18298.1,5,Completed,Yes,4.0
T10676,2025-05-26,C016,P023,R09,T05,2,1046.63,823.57,223.06,1039.29,3,Completed,Yes,5.0
T10677,2024-03-13,C213,P012,R07,T04,8,14065.03,9778.61,4286.42,11063.63,3,Completed,Yes,5.0
T10678,2024-11-24,C154,P026,R08,T04,2,739.11,617.19,121.92,672.85,4,Completed,Yes,3.0
T10679,2025-02-19,C147,P013,R15,T02,3,2261.17,1710.25,550.92,2305.18,2,Completed,Yes,5.0
T10680,2024-10-20,C143,P016,R14,T01,6,9579.9,7423.2,2156.7,10106.16,7,Delayed,Yes,1.0
T10681,2025-05-24,C070,P002,R18,T05,10,15244.74,11435.34,3809.4,15170.68,1,Completed,Yes,4.0
T10682,2025-04-02,C148,P012,R10,T03,8,13221.14,9833.52,3387.62,10879.47,4,In Progress,No,
T10683,2025-10-05,C112,P005,R16,T06,3,5666.53,4365.0,1301.53,5627.05,1,Completed,Yes,3.0
T10684,2025-07-22,C180,P014,R12,T03,1,258.11,206.03,52.08,213.5,5,Completed,Yes,3.0
T10685,2024-01-11,C010,P027,R10,T05,3,3637.3,2452.11,1185.19,2983.98,3,Completed,Yes,4.0
T10686,2024-08-11,C129,P029,R16,T03,3,3796.72,2639.84,1156.88,3853.52,3,Completed,Yes,4.0
T10687,2025-03-17,C063,P017,R13,T04,1,581.63,422.28,159.35,497.48,10,Delayed,Yes,3.0
T10688,2025-06-06,C048,P029,R10,T02,8,9187.8,7141.08,2046.72,10106.11,20,Delayed,Yes,3.0
T10689,2025-09-13,C145,P013,R12,T07,2,1605.03,1271.85,333.18,1607.1,5,Completed,Yes,4.0
T10690,2024-08-12,C077,P023,R11,T01,1,504.72,357.64,147.08,481.01,4,Completed,Yes,4.0
T10691,2025-09-08,C201,P017,R02,T02,4,1966.89,1589.64,377.25,2050.62,3,In Progress,No,
T10692,2025-05-11,C162,P021,R08,T07,2,2747.58,2274.37,473.21,2261.0,5,Completed,Yes,5.0
T10693,2025-01-24,C051,P011,R03,T04,3,4003.29,3022.34,980.95,3986.99,28,Delayed,Yes,1.0
T10694,2025-06-08,C201,P025,R16,T01,5,9695.77,7175.19,2520.58,8854.23,6,In Progress,No,
T10695,2025-02-25,C212,P031,R16,T02,6,3366.59,2783.74,582.85,3082.61,2,Completed,Yes,
T10696,2024-12-15,C107,P026,R06,T03,10,3307.33,2757.0,550.33,3741.84,10,Delayed,Yes,4.0
T10697,2025-10-28,C044,P011,R01,T04,5,6343.38,5011.54,1331.84,6660.66,3,Completed,Yes,4.0
T10698,2025-03-19,C010,P017,R15,T07,5,2416.36,1885.42,530.94,2443.37,3,Completed,Yes,5.0
T10699,2024-01-27,C193,P012,R15,T01,2,3726.56,2786.81,939.75,3342.01,12,Delayed,Yes,2.0
T10700,2024-06-18,C085,P003,R12,T07,3,2531.12,1697.89,833.23,2556.84,7,Completed,Yes,5.0
T10701,2024-10-26,C004,P017,R09,T06,2,794.69,523.69,271.0,1143.08,7,Completed,Yes,4.0
T10702,2024-10-14,C182,P009,R09,T02,4,1900.49,1235.34,665.15,2562.02,12,Delayed,Yes,3.0
T10703,2024-12-04,C116,P032,R19,T04,4,3686.94,3022.13,664.81,4197.78,2,Completed,Yes,4.0
T10704,2024-12-07,C107,P028,R04,T02,3,4031.13,2620.35,1410.78,4346.58,5,Completed,Yes,5.0
T10705,2025-03-23,C112,P017,R17,T03,4,1925.37,1335.57,589.8,1895.0,2,Completed,Yes,5.0
T10706,2025-09-30,C047,P010,R03,T02,2,1957.63,1632.49,325.14,2002.9,7,Completed,Yes,4.0
T10707,2024-06-04,C206,P025,R09,T06,3,5129.47,3679.83,1449.64,5172.73,7,In Progress,No,
T10708,2024-11-13,C109,P004,R16,T04,3,3708.65,3060.76,647.89,4659.85,8,Completed,Yes,5.0
T10709,2025-06-16,C119,P031,R08,T02,3,1583.6,1273.49,310.11,1438.26,3,Completed,Yes,5.0
T10710,2024-08-07,C134,P018,R01,T07,4,3507.09,2934.85,572.24,4161.37,2,Completed,Yes,
T10711,2024-12-19,C010,P031,R02,T07,2,985.66,694.73,290.93,1075.85,3,Completed,Yes,4.0
T10712,2025-12-22,C013,P003,R11,T07,6,5357.13,3908.81,1448.32,5284.0,6,Delayed,Yes,1.0
T10713,2025-08-22,C219,P019,R19,T04,3,4660.46,3545.74,1114.72,5748.77,3,Completed,Yes,4.0
T10714,2024-05-29,C196,P008,R06,T06,3,755.38,598.29,157.09,787.01,3,Completed,Yes,4.0
T10715,2024-05-20,C213,P023,R01,T04,8,5074.65,3307.21,1767.44,4417.53,2,Completed,Yes,4.0
T10716,2024-12-04,C176,P029,R17,T06,4,5152.61,3334.62,1817.99,4918.08,7,Completed,Yes,4.0
T10717,2025-09-21,C208,P010,R07,T03,2,1630.54,1321.66,308.88,1865.25,6,Completed,Yes,4.0
T10718,2024-06-25,C104,P002,R03,T02,4,5190.42,3380.96,1809.46,6447.5,1,Completed,Yes,4.0
T10719,2025-08-15,C049,P027,R10,,3,2366.02,1740.98,625.04,2779.25,7,Completed,Yes,
T10720,2024-11-01,C049,P028,R07,T04,5,5750.0,4616.89,1133.11,7197.12,2,Completed,Yes,
T10721,2024-11-02,C194,P003,R10,T03,2,1902.11,1324.27,577.84,1984.71,4,Completed,Yes,4.0
T10722,2025-07-28,C069,P031,R04,T02,4,1528.5,1237.31,291.19,1780.23,3,Completed,Yes,4.0
T10723,2024-01-08,C079,P027,R14,T06,6,5536.49,3558.02,1978.47,6184.87,4,Completed,Yes,4.0
T10724,2024-08-17,C008,P008,R09,T06,4,965.05,715.79,249.26,1057.57,7,In Progress,No,
T10725,2024-11-02,C202,P020,R12,T05,2,347.79,273.51,74.28,386.55,2,Completed,Yes,5.0
T10726,2024-03-21,C104,P016,R05,T03,2,4258.79,3554.02,704.77,3359.87,1,Completed,Yes,3.0
T10727,2025-12-18,C003,P007,R13,T06,8,7231.23,5970.29,1260.94,8313.14,28,Delayed,Yes,3.0
T10728,2025-09-29,C048,P007,R16,T05,4,3791.57,2554.16,1237.41,4466.86,6,Completed,Yes,5.0
T10729,2024-08-08,C216,P001,R08,T04,3,744.91,574.32,170.59,783.86,8,Completed,Yes,5.0
T10730,2025-11-17,C006,P004,R16,T04,2,3085.8,2045.97,1039.83,3226.05,12,Delayed,Yes,3.0
T10731,2025-09-17,C064,P017,R12,T03,3,1153.72,837.73,315.99,1428.21,8,Completed,Yes,5.0
T10732,2025-03-14,C204,P006,R10,T07,2,2514.72,1573.69,941.03,2225.42,2,Completed,Yes,5.0
T10733,2024-04-24,C028,P007,R02,T07,1,1135.79,721.19,414.6,999.33,5,Completed,Yes,4.0
T10734,2024-08-05,C008,P022,R14,T01,3,4249.02,2902.5,1346.52,4902.33,6,Completed,Yes,5.0
T10735,2024-07-05,C078,P014,R15,T02,3,663.84,438.87,224.97,706.9,4,Completed,Yes,4.0
T10736,2025-05-17,C218,P005,R17,T04,2,4173.6,3074.79,1098.81,3706.26,3,Completed,Yes,4.0
T10737,2025-12-06,C196,P018,R05,T07,2,1952.14,1609.8,342.34,1921.71,3,Completed,Yes,5.0
T10738,2025-12-03,C187,P032,R18,T06,5,5328.74,3692.77,1635.97,4805.42,4,Completed,Yes,4.0
T10739,2025-06-26,C123,P002,R17,T05,2,3133.51,,759.67,2832.18,5,Completed,Yes,3.0
T10740,2025-06-14,C058,P032,R03,T05,2,2151.56,1343.62,807.94,1931.92,8,Completed,Yes,5.0
T10741,2025-09-27,C182,P026,R12,T02,4,1257.36,896.45,360.91,1626.42,8,Completed,Yes,4.0
T10742,2024-01-27,C149,P031,R04,T01,1,510.24,378.02,132.22,501.88,3,Completed,Yes,3.0
T10743,2024-07-05,C032,P015,R06,T05,1,630.84,417.9,212.94,607.41,5,Completed,Yes,5.0
T10744,2024-12-14,C161,P004,R03,T02,1,1304.15,873.64,430.51,,2,Completed,Yes,3.0
T10745,2025-07-30,C179,P017,R05,T07,5,2256.67,1472.23,784.44,2340.85,12,Delayed,Yes,2.0
T10746,2025-02-08,C171,P006,R05,T03,3,3197.09,2240.43,956.66,3258.68,6,Completed,Yes,5.0
T10747,2025-10-18,C016,P012,R02,T01,3,4021.68,2635.02,1386.66,4917.68,10,Delayed,Yes,4.0
T10748,2025-06-29,C018,P014,R14,T04,5,1003.43,784.01,219.42,1121.07,3,Cancelled,No,
T10749,2025-09-18,C053,P027,R19,T06,6,6176.29,3958.86,2217.43,5976.1,3,Completed,Yes,3.0
T10750,2024-07-31,C041,P031,R08,T02,1,498.35,411.88,86.47,,3,In Progress,No,
T10751,2025-02-21,C039,P023,R18,T01,1,495.86,381.4,114.46,548.22,20,Delayed,Yes,2.0
T10752,2024-01-14,C211,P025,R04,T07,1,1747.59,1382.31,365.28,1560.11,5,Completed,Yes,4.0
T10753,2025-03-01,C038,P017,R04,T02,8,4671.2,2967.81,1703.39,3940.45,28,Delayed,Yes,1.0
T10754,2025-10-01,C079,P022,R06,T01,1,1842.99,1263.97,579.02,1869.42,12,Delayed,Yes,2.0
T10755,2025-06-07,C142,P009,R05,T03,5,2728.52,1847.52,881.0,3056.98,5,Completed,Yes,4.0
T10756,2024-11-06,C215,P005,R18,T05,8,14219.09,11445.6,2773.49,15106.87,7,Completed,Yes,4.0
T10757,2025-04-25,C070,P019,R08,T04,5,10510.82,7935.61,2575.21,9489.1,8,Completed,Yes,4.0
T10758,2025-01-22,C190,P012,R07,T04,4,6282.03,5227.52,1054.51,5587.13,3,Completed,Yes,4.0
T10759,2025-04-15,C162,P005,R19,T05,3,6631.67,4501.89,2129.78,6078.39,4,Completed,Yes,4.0
T10760,2024-03-06,C091,P005,R11,T01,3,5281.99,3415.67,1866.32,5761.35,5,Completed,Yes,3.0
T10761,2024-06-12,C209,P023,R19,T03,2,1156.67,803.45,353.22,980.04,4,Completed,Yes,
T10762,2024-02-28,C059,P026,R12,T03,3,1150.91,857.95,292.96,963.73,6,Delayed,Yes,3.0
T10763,2024-03-11,C092,P013,R06,T02,1,858.08,558.93,299.15,787.64,5,Completed,Yes,3.0
T10764,2024-04-23,C043,P026,R01,T05,5,1975.23,1537.33,437.9,1853.76,4,Completed,Yes,4.0
T10765,2025-03-20,C086,P029,R04,T05,1,1661.7,1264.6,397.1,1242.6,9,In Progress,No,
T10766,2024-10-02,C146,P003,R07,T05,1,910.83,611.93,298.9,910.56,4,Completed,Yes,4.0
T10767,2025-10-08,C130,P028,R12,T02,5,6668.68,5204.32,1464.36,7371.52,4,Completed,Yes,5.0
T10768,2025-08-07,C041,P010,R16,T05,1,1032.86,669.33,363.53,991.1,6,Completed,Yes,4.0
T10769,2025-07-16,C103,P016,R12,T04,10,17620.85,12440.67,5180.18,18261.2,6,Completed,Yes,4.0
T10770,2025-04-01,C035,P012,R12,T03,2,3651.11,2373.28,1277.83,3078.06,53,Delayed,Yes,2.0
T10771,2024-04-01,C068,P032,R01,T01,6,6755.87,4588.86,2167.01,5927.4,5,Completed,Yes,3.0
T10772,2024-01-14,C001,P021,R04,T05,8,9881.24,7034.97,2846.27,9295.93,2,Completed,Yes,5.0
T10773,2025-09-11,C021,P009,R16,T07,4,2306.1,1650.7,655.4,2455.15,10,Delayed,Yes,1.0
T10774,2025-11-27,C186,P030,R03,T05,1,931.21,697.0,234.21,954.21,6,Completed,Yes,5.0
T10775,2025-05-04,C076,P022,R19,T05,1,1675.89,1229.61,446.28,1745.09,5,Completed,Yes,3.0
T10776,2025-01-16,C189,P017,R06,T06,4,2043.6,1598.2,445.4,1963.39,6,In Progress,No,
T10777,2025-01-10,C195,P001,R06,T05,4,1063.68,784.27,279.41,997.65,6,Delayed,Yes,2.0
T10778,2025-06-03,C074,P024,R07,T07,2,1904.24,1288.21,616.03,2024.15,0,Cancelled,No,
T10779,2025-11-26,C168,P001,R06,T03,2,562.58,454.98,107.6,551.1,20,Delayed,Yes,3.0
T10780,2024-01-12,C174,P014,R08,T05,10,2601.14,1651.9,949.24,2454.17,2,In Progress,No,
T10781,2024-11-29,C171,P018,R16,T07,2,1831.33,1517.22,314.11,1928.47,4,Completed,Yes,4.0
T10782,2024-11-13,C122,P013,R02,T04,3,2261.77,1677.53,584.24,2566.84,3,Completed,Yes,5.0
T10783,2024-03-30,C200,P022,R17,,5,8402.43,5730.53,2671.9,8842.83,7,Completed,Yes,4.0
T10784,2024-07-23,C167,P009,R18,T05,5,2856.49,1831.6,1024.89,2995.84,1,Completed,Yes,5.0
T10785,2024-04-07,C148,P016,R02,T01,4,8438.58,6500.48,1938.1,,5,Completed,Yes,3.0
T10786,2025-01-13,C190,P008,R12,T01,4,908.25,584.44,323.81,1101.04,5,Completed,Yes,5.0
T10787,2024-06-02,C036,P008,R17,T03,2,457.63,353.77,103.86,486.97,0,Cancelled,No,
T10788,2024-06-23,C106,P001,R05,T01,5,1185.97,847.73,338.24,1355.69,8,Delayed,Yes,
T10789,2025-02-05,C010,P004,R05,T04,5,6571.46,5282.78,1288.68,7846.14,6,Completed,Yes,5.0
T10790,2025-10-26,C092,P032,R07,T01,5,4344.38,2764.38,1580.0,4530.8,3,Completed,Yes,3.0
